SID,Turn,Speaker,childTurn,adultTurn,posemo,negemo,posemo_bin,negemo_bin,Sixltr,i,article,present,discrep,lingdist,WC,WC_log,ChildAge,ChildSex,ParentSex,ChildRace,ChildEthnicity,ParentRace,ParentEthnicity,FamilyIncome,inadubles
6159,85,adult,NA,43,2.78,0,1,0,0,2.78,2.78,16.67,5.56,-0.213441128,36,3.610917913,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$21,000-$40,999",0
6159,86,child,43,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$21,000-$40,999",0
6159,87,adult,NA,44,0,0,0,0,0,0,0,13.33,0,0.03270864,15,2.772588722,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$21,000-$40,999",0
6160,1,child,1,NA,66.67,0,1,0,0,33.33,0,0,0,-0.586409706,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,2,adult,NA,1,25,0,1,0,37.5,0,0,0,0,0.876298789,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6160,3,child,2,NA,0,0,0,0,0,0,0,0,0,0.185920939,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,4,adult,NA,2,0,0,0,0,0,0,0,33.33,0,-0.197167277,12,2.564949357,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,5,child,3,NA,0,0,0,0,14.29,28.57,0,14.29,0,-0.377276216,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,6,adult,NA,3,0,0,0,0,0,0,0,0,25,-0.799047028,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,7,child,4,NA,0,0,0,0,0,20,0,20,20,-1.295374083,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,8,adult,NA,4,0,0,0,0,16.67,0,0,50,16.67,-0.738649527,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,9,child,5,NA,9.52,0,1,0,0,0,0,23.81,4.76,-0.275284241,21,3.091042453,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,10,adult,NA,5,0,0,0,0,16.67,5.56,5.56,27.78,0,0.196112029,18,2.944438979,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,11,child,6,NA,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,12,adult,NA,6,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,13,child,7,NA,0,0,0,0,0,0,0,25,12.5,-0.593907941,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,14,adult,NA,7,0,0,0,0,16.67,0,0,16.67,0,0.301215329,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,15,child,8,NA,0,0,0,0,14.29,0,0,28.57,0,0.120623177,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,16,adult,NA,8,0,0,0,0,18.18,0,9.09,18.18,0,0.559231287,11,2.48490665,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,17,child,9,NA,16.67,0,1,0,16.67,0,16.67,0,0,0.946835772,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,18,adult,NA,9,0,0,0,0,4.76,14.29,0,42.86,0,-0.55020245,21,3.091042453,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,19,child,10,NA,0,0,0,0,0,20,0,20,0,-0.507399709,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6160,20,adult,NA,10,0,0,0,0,10,0,0,30,10,-0.368779364,10,2.397895273,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,21,child,11,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,22,adult,NA,11,0,0,0,0,6.67,0,13.33,13.33,0,0.518555526,15,2.772588722,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,23,child,12,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,24,adult,NA,12,0,0,0,0,25,0,0,25,0,0.358827943,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,25,child,13,NA,0,0,0,0,0,0,0,16.67,0,-0.005680638,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,26,adult,NA,13,0,0,0,0,0,33.33,0,66.67,0,-1.352701075,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,27,child,14,NA,0,0,0,0,0,0,0,33.33,33.33,-1.510326571,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,28,adult,NA,14,0,0,0,0,14.29,0,0,14.29,0,0.284754582,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,29,child,15,NA,0,0,0,0,100,0,0,0,0,2.02692854,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,30,adult,NA,15,0,0,0,0,0,18.18,0,27.27,0,-0.548786135,11,2.48490665,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,31,child,16,NA,0,0,0,0,14.29,14.29,0,0,0,0.117869665,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,32,adult,NA,16,0,0,0,0,0,12.5,0,12.5,0,-0.247404466,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,33,child,17,NA,0,0,0,0,10,10,0,10,0,0.023361375,10,2.397895273,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,34,adult,NA,17,0,0,0,0,0,0,0,11.11,0,0.058224867,9,2.302585093,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,35,child,18,NA,0,0,0,0,0,0,0,0,0,0.185920939,11,2.48490665,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,36,adult,NA,18,0,0,0,0,0,20,0,60,0,-0.967151544,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,37,child,19,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,38,adult,NA,19,16.67,0,1,0,0,0,16.67,16.67,0,0.448338228,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,39,child,20,NA,0,0,0,0,0,0,0,50,0,-0.388768854,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,40,adult,NA,20,0,0,0,0,16.67,0,16.67,16.67,0,0.755234195,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,41,child,21,NA,0,0,0,0,12.5,0,0,12.5,0,0.272374441,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,42,adult,NA,21,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,43,child,22,NA,0,0,0,0,0,0,0,100,0,-0.963458647,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,44,adult,NA,22,0,0,0,0,0,0,12.5,25,0,0.239022103,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,45,child,23,NA,33.33,0,1,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,46,adult,NA,23,25,0,1,0,0,0,0,50,0,-0.388768854,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,47,child,24,NA,0,0,0,0,0,0,0,0,16.67,-0.470855701,6,1.945910149,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,48,adult,NA,24,0,0,0,0,0,5.88,0,23.53,0,-0.220780829,17,2.890371758,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,49,child,25,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,50,adult,NA,25,7.69,0,1,0,0,0,0,7.69,7.69,-0.205442498,13,2.63905733,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,51,child,26,NA,0,0,0,0,5.26,5.26,0,15.79,5.26,-0.227852322,19,2.995732274,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,52,adult,NA,26,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,53,child,27,NA,7.69,0,1,0,0,0,7.69,23.08,7.69,-0.1728896,13,2.63905733,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,54,adult,NA,27,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,55,child,28,NA,0,0,0,0,0,9.09,4.55,9.09,0,-0.00527093,22,3.135494216,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,56,adult,NA,28,0,0,0,0,5.26,5.26,5.26,15.79,10.53,-0.292223868,19,2.995732274,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,57,child,29,NA,0,0,0,0,0,0,0,50,0,-0.388768854,2,1.098612289,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6160,58,adult,NA,29,0,0,0,0,0,0,0,28.57,0,-0.142456809,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,59,child,30,NA,0,0,0,0,10,0,30,10,0,1.072154285,10,2.397895273,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,60,adult,NA,30,0,0,0,0,8.7,0,8.7,4.35,4.35,0.36165662,23,3.17805383,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,61,child,31,NA,0,0,0,0,0,0,0,0,25,-0.799047028,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,62,adult,NA,31,0,0,0,0,0,20,0,40,0,-0.737275627,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,63,child,32,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,64,adult,NA,32,0,0,0,0,0,0,0,12.5,12.5,-0.450235493,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,65,child,33,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,66,adult,NA,33,14.29,0,1,0,14.29,0,0,7.14,0,0.366935223,14,2.708050201,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,67,child,34,NA,0,0,0,0,0,0,0,14.29,0,0.021674596,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,68,adult,NA,34,0,0,0,0,0,0,0,18.18,0,-0.02303627,11,2.48490665,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,69,child,35,NA,0,0,0,0,0,25,0,0,0,-0.393384975,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,70,adult,NA,35,50,0,1,0,0,0,0,0,0,0.185920939,2,1.098612289,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,71,child,36,NA,0,0,0,0,0,21.43,0,21.43,0,-0.556972136,14,2.708050201,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,72,adult,NA,36,0,0,0,0,0,0,0,23.08,0,-0.079355869,13,2.63905733,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,73,child,37,NA,0,0,0,0,0,20,0,0,0,-0.277523792,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,74,adult,NA,37,6.67,0,1,0,6.67,0,0,6.67,6.67,-0.030736926,15,2.772588722,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,75,child,38,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,76,adult,NA,38,0,0,0,0,0,0,0,0,0,0.185920939,10,2.397895273,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,77,child,39,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,78,adult,NA,39,14.29,0,1,0,0,0,0,14.29,0,0.021674596,7,2.079441542,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,79,child,40,NA,3.57,0,1,0,3.57,3.57,10.71,10.71,0,0.337515657,28,3.36729583,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,80,adult,NA,40,0,0,0,0,4.76,9.52,0,23.81,0,-0.220714071,21,3.091042453,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,81,child,41,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,82,adult,NA,41,0,0,0,0,0,0,0,30,10,-0.552880124,10,2.397895273,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,83,child,42,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,84,adult,NA,42,0,0,0,0,0,0,0,8.33,0,0.090177619,12,2.564949357,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,85,child,43,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,86,adult,NA,43,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,87,child,44,NA,3.12,0,1,0,6.25,0,3.12,21.88,0,0.134474997,32,3.496507561,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,88,adult,NA,44,0,0,0,0,0,17.65,0,23.53,0,-0.493518053,17,2.890371758,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,89,child,45,NA,0,0,0,0,0,25,0,0,0,-0.393384975,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,90,adult,NA,45,0,0,0,0,0,25,0,25,0,-0.680729872,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,91,child,46,NA,0,0,0,0,0,0,0,0,0,0.185920939,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,92,adult,NA,46,0,0,0,0,20,0,0,20,0,0.324246542,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,93,child,47,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,94,adult,NA,47,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,95,child,48,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,96,adult,NA,48,0,0,0,0,0,0,0,50,0,-0.388768854,4,1.609437912,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,97,child,49,NA,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,98,adult,NA,49,0,0,0,0,20,20,0,40,0,-0.369074106,5,1.791759469,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,99,child,50,NA,0,0,0,0,0,0,0,12.5,0,0.042248491,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,100,adult,NA,50,8.33,0,1,0,0,0,0,16.67,0,-0.005680638,12,2.564949357,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,101,child,51,NA,3.45,0,1,0,10.34,0,0,6.9,0,0.296973933,29,3.401197382,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,102,adult,NA,51,0,0,0,0,0,0,0,50,0,-0.388768854,2,1.098612289,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,103,child,52,NA,12.5,0,1,0,12.5,0,0,25,0,0.128701993,8,2.197224577,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6160,104,adult,NA,52,9.52,0,1,0,4.76,19.05,4.76,23.81,4.76,-0.499441526,21,3.091042453,8,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6161,1,adult,NA,1,0,0,0,0,7.14,0,7.14,14.29,7.14,0.066278477,14,2.708050201,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",2
6161,2,child,1,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,3,adult,NA,2,7.14,0,1,0,7.14,0,7.14,14.29,0,0.347585328,14,2.708050201,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",1
6161,4,child,2,NA,0,0,0,0,25,0,0,25,0,0.358827943,4,1.609437912,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,5,adult,NA,3,0,0,0,0,0,0,0,18.18,0,-0.02303627,11,2.48490665,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,6,child,3,NA,0,0,0,0,0,33.33,0,0,0,-0.586409706,3,1.386294361,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,7,adult,NA,4,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,8,child,4,NA,0,0,0,0,0,8.33,8.33,25,0,-0.067575434,12,2.564949357,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,9,adult,NA,5,0,0,0,0,0,0,0,16.67,0,-0.005680638,6,1.945910149,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,10,child,5,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,11,adult,NA,6,20,0,1,0,0,0,20,0,0,0.730634635,5,1.791759469,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,12,child,6,NA,0,0,0,0,0,0,0,20,0,-0.043954978,5,1.791759469,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,13,adult,NA,7,40,0,1,0,0,0,20,20,0,0.500758718,5,1.791759469,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,14,child,7,NA,6.67,0,1,0,6.67,0,6.67,6.67,0,0.413714545,15,2.772588722,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,15,adult,NA,8,0,0,0,0,3.7,3.7,3.7,25.93,3.7,-0.174736407,27,3.33220451,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,16,child,8,NA,4,0,1,0,4,0,4,12,0,0.230578432,25,3.258096538,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,17,adult,NA,9,6.67,0,1,0,0,0,6.67,40,0,-0.092168878,15,2.772588722,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",1
6161,18,child,9,NA,5.88,0,1,0,5.88,0,0,29.41,11.76,-0.507189282,17,2.890371758,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,19,adult,NA,10,5.88,0,1,0,5.88,0,0,29.41,0,-0.04386035,17,2.890371758,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",1
6161,20,child,10,NA,0,20,0,1,20,0,20,40,0,0.639084321,5,1.791759469,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,21,adult,NA,11,0,0,0,0,0,14.29,0,57.14,0,-0.801965817,7,2.079441542,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,22,child,11,NA,0,5.56,0,1,11.11,11.11,0,22.22,5.56,-0.341435685,18,2.944438979,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,23,adult,NA,12,0,0,0,0,0,0,0,50,0,-0.388768854,4,1.609437912,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,24,child,12,NA,0,0,0,0,11.11,0,0,33.33,11.11,-0.430351097,9,2.302585093,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,25,adult,NA,13,12.5,0,1,0,6.25,0,0,6.25,6.25,-0.017094302,16,2.833213344,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,26,child,13,NA,20,0,1,0,0,0,0,0,0,0.185920939,5,1.791759469,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,27,adult,NA,14,0,0,0,0,0,0,0,25,0,-0.101423957,8,2.197224577,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,28,child,14,NA,0,0,0,0,0,0,0,25,0,-0.101423957,20,3.044522438,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,29,adult,NA,15,0,0,0,0,0,0,0,28.57,0,-0.142456809,7,2.079441542,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,30,child,15,NA,5,0,1,0,10,0,0,10,0,0.25508374,20,3.044522438,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,31,adult,NA,16,0,0,0,0,0,2.5,7.5,12.5,2.5,0.090088739,40,3.713572067,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",1
6161,32,child,16,NA,0,0,0,0,0,0,33.33,33.33,0,0.710598098,3,1.386294361,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,33,adult,NA,17,0,0,0,0,0,0,22.22,11.11,0,0.663401784,9,2.302585093,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",2
6161,34,child,17,NA,0,0,0,0,0,0,20,40,0,0.270882801,5,1.791759469,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,35,adult,NA,18,0,0,0,0,50,0,0,0,0,1.106424739,2,1.098612289,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,36,child,18,NA,0,0,0,0,50,0,0,0,0,1.106424739,2,1.098612289,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,37,adult,NA,19,8.33,0,1,0,8.33,0,8.33,41.67,8.33,-0.240987673,12,2.564949357,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,38,child,19,NA,0,0,0,0,0,0,0,14.29,0,0.021674596,7,2.079441542,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,39,adult,NA,20,33.33,0,1,0,0,0,0,0,0,0.185920939,3,1.386294361,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,40,child,20,NA,25,0,1,0,0,0,12.5,37.5,0,0.095349655,8,2.197224577,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,41,adult,NA,21,50,0,1,0,0,0,0,50,0,-0.388768854,2,1.098612289,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
6161,42,child,21,NA,0,0,0,0,0,0,16.67,16.67,0,0.448338228,6,1.945910149,8,Male,Female,White,Hispanic or Latino,White,Hispanic or Latino,"$100,000-$124,999",0
